,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
89,172.217.6.238-10.42.0.151-443-45442-6,10.42.0.151,45442,172.217.6.238,443,6,22/06/2017 12:19:38,263997,10,7,2739,950,1368,0,273.9,475.6178321,491,0,135.7142857,186.887412,13973.64364,64.39467115,16499.8125,22530.19694,71397,15,263997,29333,27986.47654,80122,15,221281,36880.16667,43438.7318,99759,36,0,0,0,0,328,232,37.87921832,26.51545283,0,1368,204.9444444,373.2664199,139327.8203,0,0,0,1,0,0,0,0,0,217,273.9,135.7142857,328,0,0,0,0,0,0,10,2739,7,950,65535,383,4,32,0,0,0,0,0,0,0,0,Android_Scareware
90,172.217.6.238-10.42.0.151-443-37390-6,10.42.0.151,37390,172.217.6.238,443,6,22/06/2017 12:19:38,430366,9,8,2559,1219,1368,0,284.3333333,474.5832382,529,0,152.375,229.3530887,8778.574516,39.50126172,26897.875,33977.89234,99755,68,430366,53795.75,36802.32361,99755,68,293845,41977.85714,51220.03349,131976,234,0,0,0,0,296,264,20.91243267,18.58882904,0,1368,209.8888889,367.0588811,134732.2222,0,0,0,1,0,0,0,0,0,222.2352941,284.3333333,152.375,296,0,0,0,0,0,0,9,2559,8,1219,65535,383,4,32,0,0,0,0,0,0,0,0,Android_Scareware
91,172.217.3.97-10.42.0.151-443-46881-6,10.42.0.151,46881,172.217.3.97,443,6,22/06/2017 12:19:38,827289,10,8,622,5103,250,0,62.2,105.5165074,1418,0,637.875,648.1305948,6920.193548,21.75781377,48664.05882,90018.0199,371981,13,827289,91921,152206.8425,485247,18,754365,107766.4286,131887.8628,371981,13,0,0,0,0,328,264,12.08767432,9.670139455,0,1418,301.3157895,506.0439213,256080.4503,0,0,0,1,0,0,0,0,0,318.0555556,62.2,637.875,328,0,0,0,0,0,0,10,622,8,5103,65535,349,3,32,0,0,0,0,0,0,0,0,Android_Scareware
92,172.217.6.195-10.42.0.151-80-42373-6,10.42.0.151,42373,172.217.6.195,80,6,22/06/2017 12:23:03,37463796,3,1,0,0,0,0,0,0,0,0,0,0,0,0.106769746,12487932,21594545.74,37423158,3472,37463796,18731898,26433433.39,37423158,40638,0,0,0,0,0,0,0,0,0,104,40,0.08007731,0.026692437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,42408,0,32,0,0,0,0,0,0,0,0,Android_Scareware
93,10.42.0.151-58.63.236.212-49601-443-6,10.42.0.151,49601,58.63.236.212,443,6,22/06/2017 12:23:23,18463564,3,0,0,0,0,0,0,0,0,0,0,0,0,0.162482173,9231782,13003338.74,18426531,37033,18463564,9231782,13003338.74,18426531,37033,0,0,0,0,0,0,0,0,0,60,0,0.162482173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,2373,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
94,10.42.0.151-58.63.236.212-49599-443-6,10.42.0.151,49599,58.63.236.212,443,6,22/06/2017 12:23:37,4230171,3,0,0,0,0,0,0,0,0,0,0,0,0,0.709191189,2115085.5,2946093.229,4198288,31883,4230171,2115085.5,2946093.229,4198288,31883,0,0,0,0,0,0,0,0,0,60,0,0.709191189,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1669,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
95,10.42.0.151-103.235.46.39-33351-80-6,10.42.0.151,33351,103.235.46.39,80,6,22/06/2017 12:23:41,6582059,2,2,0,0,0,0,0,0,0,0,0,0,0,0.607712571,2194019.667,3537092.145,6275846,30464,306213,306213,0,306213,306213,6306310,6306310,0,6306310,6306310,0,0,0,0,60,60,0.303856286,0.303856286,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,776,0,20,0,0,0,0,0,0,0,0,Android_Scareware
96,10.42.0.151-103.235.46.39-33351-80-6,10.42.0.151,33351,103.235.46.39,80,6,22/06/2017 12:23:47,546685,2,0,0,0,0,0,0,0,0,0,0,0,0,3.658413895,546685,0,546685,546685,546685,546685,0,546685,546685,0,0,0,0,0,0,0,0,0,40,0,3.658413895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
97,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,22/06/2017 12:21:32,104958601,4,0,0,0,0,0,0,0,0,0,0,0,0,0.038110264,34986200.33,587931.7072,35326502,34307316,104958601,34986200.33,587931.7072,35326502,34307316,0,0,0,0,0,0,0,0,0,0,0,0.038110264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,34986200.33,587931.7072,35326502,34307316,Android_Scareware
98,10.42.0.151-74.125.22.188-35650-5228-6,10.42.0.151,35650,74.125.22.188,5228,6,22/06/2017 12:21:40,105065925,11,8,5191,1701,1039,0,471.9090909,542.1828943,336,0,212.625,157.5862009,65.59690975,0.18083884,5836995.833,13543198.74,45243105,78,105065925,10506592.5,17086654.25,45243105,217,104995464,14999352,19028380.96,45326941,78,1,0,0,0,352,256,0.104696171,0.076142669,0,1039,396.4,450.4646023,202918.3579,0,1,0,0,1,0,0,0,0,417.2631579,471.9090909,212.625,352,0,0,0,0,0,0,11,5191,8,1701,1502,251,4,32,254967,317527.8941,730655,80410,25989103.75,18521738.25,45243105,8113343,Android_Scareware
99,220.181.7.190-10.42.0.151-443-44587-6,10.42.0.151,44587,220.181.7.190,443,6,22/06/2017 12:23:49,11640181,29,30,1948,17967,914,0,67.17241379,212.2737567,1460,0,598.9,652.4122533,1710.884049,5.068649706,200692.7759,1304225.742,9948394,2,1691741,60419.32143,111623.8085,319472,9,11377800,392337.931,1851178.501,9999907,2,0,0,0,0,672,620,2.491370194,2.577279511,0,1460,331.9166667,550.6000207,303160.3828,0,0,0,1,0,0,0,0,1,337.5423729,67.17241379,598.9,672,0,0,0,0,0,0,29,1948,30,17967,65535,592,4,20,1691741,0,1691741,1691741,9948394,0,9948394,9948394,Android_Scareware
100,10.42.0.151-31.13.71.3-51580-443-6,10.42.0.151,51580,31.13.71.3,443,6,22/06/2017 12:24:01,220460,6,7,1080,201,537,0,180,260.2437319,137,0,28.71428571,50.07898523,5810.577883,58.96761317,18371.66667,31971.911,111198,16,79323,15864.6,21817.11609,46249,281,190732,31788.66667,43657.32048,111198,16,0,0,0,0,200,232,27.21582146,31.75179171,0,537,91.5,183.2697675,33587.80769,0,0,0,1,0,0,0,0,1,98.53846154,180,28.71428571,200,0,0,0,0,0,0,6,1080,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,Android_Scareware
101,10.42.0.151-103.235.46.39-33352-80-6,10.42.0.151,33352,103.235.46.39,80,6,22/06/2017 12:23:41,30600365,5,5,398,2082,398,0,79.6,177.991011,1041,0,416.4,570.1791824,81.04478492,0.326793488,3400040.556,9894075.468,29782621,168,817744,204436,144629.9646,308021,168,30334480,7583620,14810222.18,29798286,28162,0,0,0,0,132,120,0.163396744,0.163396744,0,1041,225.4545455,420.3140168,176663.8727,0,0,0,1,0,0,0,0,1,248,79.6,416.4,132,0,0,0,0,0,0,5,398,5,2082,65535,812,1,20,0,0,0,0,0,0,0,0,Android_Scareware
102,10.42.0.151-112.80.248.220-50648-443-6,10.42.0.151,50648,112.80.248.220,443,6,22/06/2017 12:23:43,31013694,21,22,1164,8689,837,0,55.42857143,186.0547155,1460,0,394.9545455,561.8393667,317.698369,1.386484306,738421.2857,4621456.882,29972546,5,1041103,52055.15,102869.4827,319373,10,30712282,1462489.619,6539298.59,30000106,5,0,0,0,0,512,460,0.677120242,0.709364064,0,1460,223.9318182,447.5031193,200259.0418,0,0,0,1,0,0,0,0,1,229.1395349,55.42857143,394.9545455,512,0,0,0,0,0,0,21,1164,22,8689,65535,544,3,20,1041103,0,1041103,1041103,29972546,0,29972546,29972546,Android_Scareware
103,10.42.0.151-112.80.248.220-50649-443-6,10.42.0.151,50649,112.80.248.220,443,6,22/06/2017 12:23:43,36869787,25,26,4190,9070,1452,0,167.6,427.7186575,1460,0,348.8461538,528.373481,359.644063,1.383246396,737395.74,4249791.906,29936139,6,6933601,288900.0417,810118.5504,3790705,9,36567737,1462709.48,6004274.913,29999940,6,0,0,0,0,604,540,0.678061959,0.705184437,0,1460,255,482.1333312,232452.549,0,0,0,1,0,0,0,0,1,260,167.6,348.8461538,604,0,0,0,0,0,0,25,4190,26,9070,65535,744,5,20,6933601,0,6933601,6933601,29936139,0,29936139,29936139,Android_Scareware
104,10.42.0.151-119.146.74.31-53232-443-6,10.42.0.151,53232,119.146.74.31,443,6,22/06/2017 12:23:44,49738447,9,6,0,0,0,0,0,0,0,0,0,0,0,0.30157757,3552746.214,12682472.51,47606976,163,49738447,6217305.875,16727810.8,47606976,163,518446,103689.2,8255.277203,118456,99902,0,0,0,0,280,192,0.180946542,0.120631028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,9,0,6,0,65535,65535,0,20,0,0,0,0,0,0,0,0,Android_Scareware
105,10.42.0.151-103.235.46.211-54210-443-6,10.42.0.151,54210,103.235.46.211,443,6,22/06/2017 12:23:48,45441064,3,1,0,0,0,0,0,0,0,0,0,0,0,0.088026108,15147021.33,25984625.56,45151154,23370,45441064,22720532,31721689.84,45151154,289910,0,0,0,0,0,0,0,0,0,80,40,0.066019581,0.022006527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,Android_Scareware
106,10.42.0.151-119.146.74.31-53247-443-6,10.42.0.151,53247,119.146.74.31,443,6,22/06/2017 12:23:45,48353769,8,5,0,0,0,0,0,0,0,0,0,0,0,0.268851845,4029480.75,13403131.9,46581774,1862,48353769,6907681.286,17497419.99,46581774,50372,487995,121998.75,43977.08495,187956,99094,0,0,0,0,248,160,0.165447289,0.103404556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,8,0,5,0,65535,65535,0,20,0,0,0,0,0,0,0,0,Android_Scareware
107,220.181.7.190-10.42.0.151-443-44588-6,10.42.0.151,44588,220.181.7.190,443,6,22/06/2017 12:23:49,44064905,3,1,0,0,0,0,0,0,0,0,0,0,0,0.090775187,14688301.67,25140817.66,43718262,91073,44064905,22032452.5,30668365.91,43718262,346643,0,0,0,0,0,0,0,0,0,80,40,0.06808139,0.022693797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,8192,0,20,0,0,0,0,0,0,0,0,Android_Scareware
108,10.42.0.151-59.38.112.48-57398-443-6,10.42.0.151,57398,59.38.112.48,443,6,22/06/2017 12:23:48,44975902,5,3,0,0,0,0,0,0,0,0,0,0,0,0.177873031,6425128.857,16761019.65,44435126,27125,44975902,11243975.5,22127596.18,44435126,102264,257081,128540.5,40653.69017,157287,99794,0,0,0,0,144,96,0.111170644,0.066702387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,5,0,3,0,65535,65535,0,20,0,0,0,0,0,0,0,0,Android_Scareware
109,10.42.0.151-119.146.74.33-51664-443-6,10.42.0.151,51664,119.146.74.33,443,6,22/06/2017 12:23:45,48775549,5,3,0,0,0,0,0,0,0,0,0,0,0,0.164016606,6967935.571,18144203.83,48114665,19,48775549,12193887.25,23947700.64,48114665,19,220111,110055.5,14045.26199,119987,100124,0,0,0,0,144,96,0.102510379,0.061506227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,5,0,3,0,65535,65535,0,20,0,0,0,0,0,0,0,0,Android_Scareware
110,10.42.0.151-119.146.74.32-47396-443-6,10.42.0.151,47396,119.146.74.32,443,6,22/06/2017 12:23:44,49463899,7,3,0,0,0,0,0,0,0,0,0,0,0,0.202167646,5495988.778,15217970.86,46038758,6193,49463899,8243983.167,18529913.71,46038758,20447,213386,106693,9157.032816,113168,100218,0,0,0,0,224,96,0.141517352,0.060650294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,7,0,3,0,65535,65535,0,20,0,0,0,0,0,0,0,0,Android_Scareware
111,10.42.0.151-103.235.46.39-33352-80-6,10.42.0.151,33352,103.235.46.39,80,6,22/06/2017 12:24:11,22176635,2,0,0,0,0,0,0,0,0,0,0,0,0,0.090185008,22176635,0,22176635,22176635,22176635,22176635,0,22176635,22176635,0,0,0,0,0,0,0,0,0,40,0,0.090185008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1402,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
112,169.47.5.250-10.42.0.151-443-36702-6,169.47.5.250,443,10.42.0.151,36702,6,22/06/2017 12:22:02,302263,3,3,323,52,323,0,107.6666667,186.4841369,49,0,17.33333333,27.46512941,1240.641428,19.85026285,60452.6,31311.72518,100750,24340,302263,151131.5,77645.27432,206035,96228,196980,98490,3196.122651,100750,96230,1,0,0,0,96,96,9.925131425,9.925131425,0,323,99.71428571,153.5509842,23577.90476,0,1,0,0,1,0,0,0,1,116.3333333,107.6666667,17.33333333,96,0,0,0,0,0,0,3,323,3,52,514,1765,0,32,0,0,0,0,0,0,0,0,Android_Scareware
113,10.42.0.151-119.146.74.33-51664-443-6,119.146.74.33,443,10.42.0.151,51664,6,22/06/2017 12:24:34,41,2,0,0,0,0,0,0,0,0,0,0,0,0,48780.4878,41,0,41,41,41,41,0,41,41,0,0,0,0,0,0,0,0,0,40,0,48780.4878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
114,10.42.0.151-119.146.74.31-53247-443-6,119.146.74.31,443,10.42.0.151,53247,6,22/06/2017 12:24:34,741,2,0,0,0,0,0,0,0,0,0,0,0,0,2699.055331,741,0,741,741,741,741,0,741,741,0,0,0,0,0,0,0,0,0,40,0,2699.055331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
115,10.42.0.151-119.146.74.31-53232-443-6,119.146.74.31,443,10.42.0.151,53232,6,22/06/2017 12:24:34,44,2,0,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,0,0,0,40,0,45454.54545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
116,10.42.0.151-59.38.112.48-57398-443-6,59.38.112.48,443,10.42.0.151,57398,6,22/06/2017 12:24:34,34,2,0,0,0,0,0,0,0,0,0,0,0,0,58823.52941,34,0,34,34,34,34,0,34,34,0,0,0,0,0,0,0,0,0,40,0,58823.52941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,2282,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
117,10.42.0.151-119.146.74.32-47396-443-6,119.146.74.32,443,10.42.0.151,47396,6,22/06/2017 12:24:34,34,2,0,0,0,0,0,0,0,0,0,0,0,0,58823.52941,34,0,34,34,34,34,0,34,34,0,0,0,0,0,0,0,0,0,40,0,58823.52941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
118,10.42.0.151-103.235.46.211-54210-443-6,103.235.46.211,443,10.42.0.151,54210,6,22/06/2017 12:24:34,46,2,0,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,40,0,43478.26087,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
119,10.42.0.151-36.110.213.49-58272-80-6,10.42.0.151,58272,36.110.213.49,80,6,22/06/2017 12:24:33,636782,3,4,395,376,395,0,131.6666667,228.0533563,376,0,94,188,1210.77543,10.99277304,106130.3333,126055.9337,258622,13,378103,189051.5,104410.6802,262881,115222,378224,126074.6667,218318.3653,378167,13,0,0,0,0,80,92,4.711188444,6.281584593,0,395,96.375,178.524058,31870.83929,0,0,0,1,0,0,0,0,1,110.1428571,131.6666667,94,80,0,0,0,0,0,0,3,395,4,376,65535,123,1,20,0,0,0,0,0,0,0,0,Android_Scareware
120,10.42.0.151-119.146.74.31-53234-443-6,10.42.0.151,53234,119.146.74.31,443,6,22/06/2017 12:23:44,50440670,12,9,568,152,517,0,47.33333333,148.6315355,152,0,16.88888889,50.66666667,14.2741958,0.416330711,2522033.5,10730887.84,48102155,2,50440670,4585515.455,14520217.99,48354625,2,1067300,133412.5,154050.3778,491363,31,0,0,0,0,340,252,0.237903263,0.178427448,0,517,32.72727273,113.2696664,12830.01732,0,0,0,1,0,0,0,0,0,34.28571429,47.33333333,16.88888889,340,0,0,0,0,0,0,12,568,9,152,65535,4380,2,20,0,0,0,0,0,0,0,0,Android_Scareware
121,220.181.7.190-10.42.0.151-443-44587-6,10.42.0.151,44587,220.181.7.190,443,6,22/06/2017 12:24:01,33299586,3,0,0,0,0,0,0,0,0,0,0,0,0,0.09009121,16649793,23481491.68,33253715,45871,33299586,16649793,23481491.68,33253715,45871,0,0,0,0,0,0,0,0,0,60,0,0.09009121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1917,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
122,10.42.0.151-112.80.248.220-50648-443-6,10.42.0.151,50648,112.80.248.220,443,6,22/06/2017 12:24:14,20094189,3,0,0,0,0,0,0,0,0,0,0,0,0,0.149296894,10047094.5,14132769.99,20040472,53717,20094189,10047094.5,14132769.99,20040472,53717,0,0,0,0,0,0,0,0,0,60,0,0.149296894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1552,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
123,10.42.0.151-112.80.248.220-50649-443-6,10.42.0.151,50649,112.80.248.220,443,6,22/06/2017 12:24:20,13949847,3,0,0,0,0,0,0,0,0,0,0,0,0,0.215056122,6974923.5,9814231.294,13914633,35214,13949847,6974923.5,9814231.294,13914633,35214,0,0,0,0,0,0,0,0,0,60,0,0.215056122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1552,-1,0,20,0,0,0,0,0,0,0,0,Android_Scareware
124,10.42.0.151-119.146.74.33-51655-443-6,10.42.0.151,51655,119.146.74.33,443,6,22/06/2017 12:23:44,50298596,11,7,1085,152,517,0,98.63636364,207.4026387,152,0,21.71428571,57.4505999,24.59313178,0.357862872,2958740.941,10940866.74,45347296,53,50298596,5029859.6,14272512.58,45591672,114,3667569,611261.5,1208701.405,3072989,53,0,0,0,0,296,188,0.218693977,0.139168894,0,517,65.10526316,163.2564087,26652.65497,0,0,0,1,0,0,0,0,0,68.72222222,98.63636364,21.71428571,296,0,0,0,0,0,0,11,1085,7,152,65535,4380,3,20,0,0,0,0,0,0,0,0,Android_Scareware
0,10.42.0.151-40.69.219.199-35131-443-6,10.42.0.151,35131,40.69.219.199,443,6,28/06/2017 03:29:28,12109,2,0,85,0,85,0,42.5,60.1040764,0,0,0,0,7019.572219,165.1664052,12109,0,12109,12109,12109,12109,0,12109,12109,0,0,0,0,0,1,0,0,0,64,0,165.1664052,0,0,85,56.66666667,49.07477288,2408.333333,0,1,0,0,1,0,0,0,0,85,42.5,0,64,0,0,0,0,0,0,2,85,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
1,10.42.0.151-40.69.219.199-35131-443-6,40.69.219.199,443,10.42.0.151,35131,6,28/06/2017 03:29:28,43,2,0,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,64,0,46511.62791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,510,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
2,10.42.0.151-40.122.44.96-54930-443-6,10.42.0.151,54930,40.122.44.96,443,6,28/06/2017 03:29:28,14678,2,0,85,0,85,0,42.5,60.1040764,0,0,0,0,5790.979698,136.2583458,14678,0,14678,14678,14678,14678,0,14678,14678,0,0,0,0,0,1,0,0,0,64,0,136.2583458,0,0,85,56.66666667,49.07477288,2408.333333,0,1,0,0,1,0,0,0,0,85,42.5,0,64,0,0,0,0,0,0,2,85,0,0,1550,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
3,10.42.0.151-40.122.44.96-54930-443-6,40.122.44.96,443,10.42.0.151,54930,6,28/06/2017 03:29:28,43,2,0,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,43,43,0,43,43,0,0,0,0,0,0,0,0,0,64,0,46511.62791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,509,-1,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
4,10.42.0.151-52.179.153.195-53215-443-6,10.42.0.151,53215,52.179.153.195,443,6,28/06/2017 03:29:27,3355709,11,7,1290,5430,869,0,117.2727273,263.1585419,1448,0,775.7142857,672.4132445,2002.557433,5.363993123,197394.6471,653868.3578,2731778,6,3355709,335570.9,843621.2652,2731778,13,542766,90461,100811.1016,200127,6,0,0,0,0,360,232,3.277995798,2.085997326,0,1448,353.6842105,547.3174026,299556.3392,0,0,0,1,0,0,0,0,0,373.3333333,117.2727273,775.7142857,360,0,0,0,0,0,0,11,1290,7,5430,65535,510,3,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
5,10.42.0.151-72.21.81.200-38500-443-6,10.42.0.151,38500,72.21.81.200,443,6,28/06/2017 03:29:28,2656522,22,30,666,35783,327,0,30.27272727,83.953605,1460,0,1192.766667,519.057281,13720.57148,19.57446616,52088.66667,334148.2517,2389678,3,2656522,126501.0476,519056.6372,2389678,6,236190,8144.482759,24239.82743,94030,3,0,0,0,0,460,612,8.281504915,11.29296125,0,1460,687.7169811,701.5853031,492221.9376,0,0,0,1,0,0,0,0,1,700.9423077,30.27272727,1192.766667,460,0,0,0,0,0,0,22,666,30,35783,65535,290,3,20,0,0,0,0,0,0,0,0,Android_SMS_Malware
6,10.42.0.151-13.107.3.128-50456-443-6,10.42.0.151,50456,13.107.3.128,443,6,28/06/2017 03:29:30,35368,1,2,0,0,0,0,0,0,0,0,0,0,0,84.82243836,17684,24976.42573,35345,23,0,0,0,0,0,23,23,0,23,23,0,0,0,0,32,64,28.27414612,56.54829224,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,2093,1024,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
7,10.42.0.151-13.107.3.128-50452-443-6,10.42.0.151,50452,13.107.3.128,443,6,28/06/2017 03:29:30,36092,1,2,0,0,0,0,0,0,0,0,0,0,0,83.12091322,18046,25492.61368,36072,20,0,0,0,0,0,20,20,0,20,20,0,0,0,0,32,64,27.70697107,55.41394215,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1550,1025,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
8,157.55.130.167-10.42.0.151-40019-45752-6,10.42.0.151,45752,157.55.130.167,40019,6,28/06/2017 03:29:30,45777,1,1,0,0,0,0,0,0,0,0,0,0,0,43.6900627,45777,0,45777,45777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.84503135,21.84503135,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1401,33,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
9,10.42.0.151-104.43.254.159-51352-443-6,10.42.0.151,51352,104.43.254.159,443,6,28/06/2017 03:29:30,49757,1,1,0,0,0,0,0,0,0,0,0,0,0,40.1953494,49757,0,49757,49757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.0976747,20.0976747,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1595,514,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
10,10.42.0.151-65.52.108.74-44343-443-6,10.42.0.151,44343,65.52.108.74,443,6,28/06/2017 03:29:30,49800,1,2,0,0,0,0,0,0,0,0,0,0,0,60.24096386,24900,35202.60399,49792,8,0,0,0,0,0,8,8,0,8,8,0,0,0,0,32,64,20.08032129,40.16064257,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1550,514,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
11,10.42.0.151-91.190.216.66-36730-12350-6,10.42.0.151,36730,91.190.216.66,12350,6,28/06/2017 03:29:30,119854,1,1,0,0,0,0,0,0,0,0,0,0,0,16.68696915,119854,0,119854,119854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.343484573,8.343484573,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1386,9,0,32,0,0,0,0,0,0,0,0,Android_SMS_Malware
